0.65,0.53504,2.9342e+10,2207,6
0.23586,0.11211,4.7022e+10,30302,4
0.26664,0.56733,4.6934e+10,33080,2
0.52309,0.29469,4.7022e+10,42208,2
0.21613,0.81971,4.7002e+10,47095,2
0.10302,0.99096,4.7002e+10,38824,4
0.59474,0.42372,1.1928e+10,9025,6
0.45707,0.62297,4.7022e+10,45399,4
0.33903,0.46007,4.2228e+10,18921,2
0.096326,0.14209,3.7415e+10,2617,4
