0.00010829,0.13481,0.8678,2.6138e+07
2.1684e-05,0.40543,0.17404,3.1323e+07
0.00035114,0.11911,2.8147,2.4698e+07
3.0532e-05,0.24107,0.24503,3.0107e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00022712,0.12348,1.8225,2.5075e+07
0.00073151,0.1155,5.8656,2.3962e+07
1.6154e-05,1.5351,0.12965,3.1868e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
-0.00060285,0.92457,0.9876,1.2124e+09
0.00073151,0.1155,5.8656,2.3962e+07
0.00079408,0.4577,0.0072673,2.8737e+10
0.00073151,0.1155,5.8656,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073064,0.11663,5.8616,2.4049e+07
3.7669e-05,0.19977,0.30213,2.9335e+07
0.00073082,0.11603,5.8581,2.4053e+07
0.0007161,0.11667,5.7411,2.431e+07
8.4962e-05,0.14485,0.68226,2.681e+07
0.00073151,0.1155,5.8656,2.3962e+07
2.4282e-05,0.32594,0.19497,3.0984e+07
0.00073096,0.11615,5.8626,2.3995e+07
0.00073151,0.1155,5.8656,2.3962e+07
1.627e-05,1.43,0.13058,3.1865e+07
0.00073149,0.11552,5.8655,2.3962e+07
0.00073057,0.11657,5.8582,2.4091e+07
0.00073151,0.1155,5.8656,2.3962e+07
3.4694e-05,0.21061,0.27797,2.9804e+07
0.00072618,0.11668,5.8238,2.4249e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00017311,0.12643,1.3881,2.5337e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00010062,0.13678,0.80725,2.6306e+07
0.00073182,0.11529,5.8648,2.398e+07
0.00073183,0.1153,5.8648,2.3982e+07
0.00073123,0.11583,5.8655,2.3971e+07
0.00073179,0.11598,5.8647,2.4118e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073157,0.11546,5.8656,2.3962e+07
0.00064522,0.1166,5.1712,2.437e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.0007308,0.1163,5.8619,2.4009e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00043205,0.11783,3.4611,2.4589e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073178,0.11548,5.8604,2.4127e+07
1.7111e-05,0.96909,0.13734,3.1824e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.0007315,0.11551,5.8656,2.3962e+07
4.3017e-05,0.1849,0.34536,2.8836e+07
0.00073105,0.1159,5.866,2.3989e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00072788,0.11583,5.832,2.4241e+07
0.00073222,0.11491,5.8649,2.4031e+07
0.00072882,0.11617,5.8467,2.4232e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073031,0.1166,5.8623,2.4065e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00093574,0.027449,5.9658,1.7189e+09
0.00048072,0.11753,3.8531,2.4506e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00037879,0.11994,3.0405,2.471e+07
0.00073264,0.11451,5.8654,2.4105e+07
0.0066349,-0.00068755,0.31578,5.7137e+09
0.00060268,-0.0025198,0.039955,5.7138e+09
0.00073151,0.1155,5.8655,2.3962e+07
0.00073156,0.11544,5.8658,2.3962e+07
0.00087901,0.98891,0.00052238,NaN
0.00073151,0.1155,5.8656,2.3962e+07
4.4751e-05,0.18086,0.3591,2.8609e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073149,0.11551,5.8655,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073151,0.11549,5.8656,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00057796,0.11719,4.6335,2.4409e+07
0.00072941,0.11641,5.8454,2.4223e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073078,0.11605,5.8576,2.4063e+07
0.00073146,0.11555,5.8656,2.3962e+07
0.00073152,0.11555,5.8653,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
4.6993e-05,0.18008,0.37815,2.8976e+07
0.00073153,0.11547,5.8656,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00036184,0.11912,2.9005,2.4659e+07
3.062e-05,0.23952,0.24578,3.0155e+07
1.6163e-05,1.5263,0.12972,3.1868e+07
0.0007315,0.11551,5.8656,2.3962e+07
1.5203e-05,4.2691,0.122,3.1874e+07
0.00073151,0.1155,5.8656,2.3962e+07
0.00073151,0.1155,5.8656,2.3962e+07
