0.715,0.57842,1.4926e+09,2207,6
0.10241,0.17622,4.9961e+10,30302,4
0.27016,0.54032,5.6518e+09,33080,2
0.35385,0.4144,5.6998e+09,42208,2
0.23319,0.8402,5.6998e+09,47095,2
0.098111,0.99096,5.6998e+09,38824,4
0.22303,0.57293,8.2152e+09,9025,6
0.30471,0.51026,3.4231e+11,45399,4
0.34619,0.46258,3.4828e+09,18921,2
0.093253,0.143,2.337e+09,2617,4
