0.65,0.60734,5.0508e+10,2207,6
0.23586,0.11771,7.2224e+10,30302,4
0.26664,0.54412,7.2153e+10,33080,2
0.52309,0.39783,3.6223e+10,42208,2
0.21613,0.86069,7.2059e+10,47095,2
0.10302,0.99096,7.2141e+10,38824,4
0.59474,0.36449,2.1352e+10,9025,6
0.45707,0.42604,7.2224e+10,45399,4
0.33903,0.48307,6.7801e+10,18921,2
0.096326,0.12478,5.6612e+10,2617,4
