0.0020774,0.30125,NaN
0.0047092,0.23049,NaN
0.0084431,0.19476,NaN
0.0022592,0.17071,NaN
0.0022766,0.4357,NaN
0.003111,0.92338,NaN
0.0043021,0.18482,NaN
0.0090488,0.97975,NaN
0.0043887,0.11112,NaN
0.0025806,0.40872,NaN
0.005949,0.26221,NaN
0.0060284,0.71122,NaN
0.0022175,0.11742,NaN
0.0029668,0.31878,NaN
0.0042417,0.50786,NaN
0.00084007,0.008351,1.55E+10
0.0080101,0.02922,NaN
0.0092885,0.73033,NaN
0.0048861,0.57853,NaN
0.0023728,0.45885,NaN
0.0096309,0.54681,NaN
0.0052114,0.23159,NaN
0.004889,0.62406,NaN
0.0067914,0.39552,NaN
0.0036744,0.98798,NaN
7.42E-06,0.019878,6.08E+09
0.0091329,0.79618,NaN
0.00098712,0.26187,NaN
0.0033536,0.67973,NaN
0.0013655,0.72123,NaN
0.0010676,0.65376,NaN
0.0049417,0.77905,NaN
0.0071504,0.90372,NaN
0.0089092,0.33416,NaN
0.0069875,0.19781,NaN
7.42E-06,0.019878,6.08E+09
0.0050002,0.47992,NaN
0.0090472,0.60987,NaN
0.0061767,0.85944,NaN
0.0080549,0.57672,NaN
0.0018292,0.23993,NaN
0.0088651,0.028674,NaN
0.004899,0.16793,NaN
0.0097868,0.71269,NaN
0.0050047,0.47109,NaN
7.42E-06,0.019878,6.08E+09
0.00047172,0.0084387,1.57E+10
0.0052165,0.09673,NaN
0.0081815,0.81755,NaN
0.0072244,0.14987,NaN
0.0065961,0.51859,NaN
0.0097297,0.64899,NaN
0.0080033,0.4538,NaN
0.0043239,0.82531,NaN
0.00072322,0.0084127,1.57E+10
0.0017339,0.39094,NaN
0.0083138,0.80336,NaN
7.42E-06,0.019878,6.08E+09
0.0052688,0.4168,NaN
0.0065686,0.62797,NaN
0.0029198,0.43165,NaN
7.42E-06,0.019878,6.08E+09
0.0016717,0.10622,NaN
0.0037241,0.19812,NaN
0.0048969,0.33949,NaN
0.0095163,0.92033,NaN
7.42E-06,0.019878,6.08E+09
0.0026912,0.42284,NaN
0.0054787,0.94274,NaN
0.0041774,0.98305,NaN
0.0030145,0.7011,NaN
0.0066634,0.53913,NaN
0.0069811,0.66653,NaN
0.0017813,0.12801,NaN
0.0099908,0.17112,NaN
7.42E-06,0.019878,6.08E+09
0.0088187,0.66918,NaN
0.0019043,0.36892,NaN
0.0046073,0.98164,NaN
0.001564,0.85552,NaN
0.0064476,0.37627,NaN
0.0019092,0.42825,NaN
0.0048202,0.12061,NaN
0.0058951,0.22619,NaN
0.0038462,0.58299,NaN
0.0025181,0.29044,NaN
0.0061709,0.26528,NaN
0.0082438,0.98266,NaN
0.0073025,0.34388,NaN
0.0058407,0.10777,NaN
0.0090631,0.87965,NaN
0.0081776,0.26073,NaN
0.0059436,0.022513,NaN
0.0042526,0.31272,NaN
0.0016148,0.17877,NaN
0.0042289,0.094229,NaN
0.0059852,0.47092,NaN
0.0069595,0.69989,NaN
0.0063853,0.033604,NaN
0.00086737,0.0086568,1.53E+10
,,36
