9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
8.2316e-05,1.9331,5.9653e+12
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
8.576e-05,0.0018997,3.6821e+12
9.3538e-06,0.91781,3.2739e+06
9.3537e-06,0.91781,3.2739e+06
9.3537e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
7.0943e-05,1.5955,6.4718e+12
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
8.5648e-05,0.0018224,3.6835e+12
9.3538e-06,0.91781,3.2739e+06
7.0943e-05,1.5955,6.4718e+12
9.3538e-06,0.91781,3.2739e+06
8.7537e-05,0.0018155,3.6214e+12
9.0096e-05,0.0019617,3.6521e+12
9.1599e-05,0.0011511,NaN
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
4.4138e-05,0.001924,3.8964e+12
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
4.4138e-05,0.001924,3.8964e+12
9.3538e-06,0.91781,3.2739e+06
8.697e-05,0.001875,3.6527e+12
7.0943e-05,1.5955,6.4718e+12
9.3538e-06,0.91781,3.2739e+06
9.3537e-06,0.91781,3.2739e+06
8.9797e-05,0.0017585,3.6109e+12
9.3537e-06,0.91781,3.2739e+06
8.8874e-05,0.0018698,3.6281e+12
7.9882e-05,0.001891,3.8403e+12
8.897e-05,1.7007,4.2322e+12
9.3538e-06,0.91781,3.2739e+06
-3.2067e-05,2.8411,7.7447e+08
8.1507e-05,0.002035,3.836e+12
9.3565e-06,0.91808,3.274e+06
9.4258e-05,0.60413,7.9824e+11
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3537e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
7.7253e-05,0.0019037,3.8603e+12
8.8974e-05,1.7013,4.2316e+12
9.3538e-06,0.91781,3.2739e+06
8.5763e-05,0.0017709,3.7041e+12
9.3537e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
4.4138e-05,0.001924,3.8964e+12
9.3538e-06,0.91781,3.2739e+06
8.9533e-05,0.0021315,3.6616e+12
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
8.5725e-05,0.0018901,3.6661e+12
9.3538e-06,0.91781,3.2739e+06
8.6768e-05,0.0018431,3.6283e+12
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
8.6536e-05,0.0019416,3.6598e+12
9.3538e-06,0.91781,3.2739e+06
7.9675e-05,0.0018828,3.8408e+12
9.0181e-05,0.001865,3.5964e+12
9.3538e-06,0.91781,3.2739e+06
9.3473e-05,1.5338,4.5338e+12
9.3537e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
8.6764e-05,0.0017021,3.6258e+12
8.902e-05,1.7092,4.2238e+12
9.3537e-06,0.91781,3.2739e+06
8.6824e-05,0.0019761,3.6619e+12
9.3537e-06,0.91781,3.2739e+06
8.2316e-05,1.9331,5.9653e+12
7.8557e-05,0.0018982,3.8496e+12
8.674e-05,0.00177,3.6381e+12
9.3538e-06,0.91781,3.2739e+06
4.4138e-05,0.001924,3.8964e+12
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
7.8687e-05,0.0018949,3.849e+12
9.3538e-06,0.91781,3.2739e+06
9.3538e-06,0.91781,3.2739e+06
8.9552e-05,1.7942,4.138e+12
9.3538e-06,0.91781,3.2739e+06
